height,weight,age,gender,handicap,head_speed,ball_speed,launch_angle,recommended_driver_loft,recommended_shaft_flex
171.7136828118997,58.1167360569659,58,male,0.370241853684913,42.56909321338573,62.35994330209442,9.349995507185836,10.761602771345673,R
168.8435171761176,81.18021250146944,47,male,25.7777990367172,43.74085849751606,69.42588341912719,15.74661568079404,11.914804102084254,R
166.98896304410712,64.42237295748939,30,female,25.424861851989437,37.69941621558287,53.67694129830419,11.623066883324093,12.501301471041184,A
155.21478009632574,62.41059050088771,38,female,22.416823474192707,52.56342998090925,78.32479427177269,15.565720867528196,10.86449817561871,X
162.8015579160529,78.25489906230008,36,male,35.64391845912717,45.38624226915803,66.7665034765088,13.414560349040375,12.243571696040554,S
165.39361229040213,74.78484317620129,36,female,11.227659687494109,39.62563628249531,59.07809276099722,10.412694958988412,11.598819356125176,A
180.57122226218917,41.35411764523626,42,male,12.238987096556935,47.881503472828506,74.5652047735246,9.506420199336851,10.823799007544995,S
173.43618289568462,87.14810524588844,39,female,2.8418185060759997,59.872033561539695,87.83913934938136,10.429880369800795,9.15488756914983,X
152.36959844637266,85.70137031221176,48,female,15.940732915574548,43.057868389696615,63.684261522685865,8.7441392741014,11.491249806809066,R
173.24083969394795,55.61655947735706,34,female,9.397746944454532,57.62074202335859,87.74012454048416,9.150943730746638,9.707813144886869,X
166.14917719583684,70.93705300156114,40,male,12.361921278395192,40.35050519773698,60.71207535644077,8.837283522771848,11.583045544146062,R
163.2307799969404,72.41045279424108,49,female,30.044584449202596,31.641981207749577,47.81332171024237,11.383548349932461,13.338031101685173,A
176.1167628884087,68.9101064873586,27,female,33.67744248698985,36.12726319105287,52.26034210738019,14.36462701006069,13.071145805244207,A
180.30999522495952,56.7454226923187,27,male,6.686390592186683,42.560854299830524,63.69811450654079,9.131068433730722,11.078234099626282,R
179.31280119116198,54.92564948092922,53,female,13.410321535924771,36.58904785783707,57.14672868983466,9.042563465378688,12.01161129101253,A
161.60782476777362,64.61668893512832,25,male,33.43070023615419,30.006811146547665,41.79117475365954,13.147431596138645,13.670853897152943,A
166.90787624148786,82.59093528889048,69,male,2.225104584812015,57.45004613242582,84.78045089724067,9.57746385574453,9.36625061599802,X
173.31263431403565,73.15400231891648,37,male,3.3249790120096265,55.31638233692787,79.34349024634115,8.780880304871932,9.634610716907694,X
179.7554512712236,59.44078501870841,49,male,5.860475611424257,52.268766944608416,79.47710181080011,9.33478862564462,10.066147086110371,X
165.2082576215471,76.57548065972517,67,male,21.42766202856749,35.03443786938086,55.00259789470022,15.389851167014209,12.567939314490289,A
168.14341023336183,22.27186069054887,31,female,5.4170017562159085,33.61090728629958,50.049540954865286,14.571770022209527,11.909759359180839,A
158.9366502599397,82.23148550558156,67,male,34.850749732226404,32.0281424841715,46.03117369722665,10.832516498840754,13.53972323819417,A
158.0379337591933,38.904293318328506,45,male,16.081722981306733,51.72087566318764,75.62882059187238,13.246566138619142,10.631998582746572,X
178.12525822394198,59.563385878953014,63,male,18.05464657260599,57.86423882063656,86.20224381520936,12.298205389344304,10.116308446566645,X
183.56240028570824,48.20495158060784,69,male,8.879710168994635,42.91607462739111,63.77236785030362,13.41699410786051,11.15237804571062,R
169.27989878419666,45.57977786418641,41,female,16.954569087650405,33.57422015988144,52.18499379684891,13.461369219702075,12.490306438394377,A
180.03532897892023,82.41240181067779,32,male,23.828890774932415,45.3717846219632,66.71992486405877,13.029872120479943,11.654266076550302,S
173.61636025047633,57.98448198032163,39,female,27.04237693034554,40.4649572237589,61.56759251201007,10.128810948298469,12.305623124141386,R
163.54880245394875,70.19755822596073,47,male,27.13925097755687,41.24474773049993,61.25618153725416,8.312051366102544,12.23248777582785,R
173.61395605508415,64.29619131681224,21,female,20.80408005698718,48.63991872467122,71.47036417652716,11.64453425592087,11.176212130382238,S
185.38036566465968,72.15561240834683,30,male,32.55695189977886,51.561543397866075,76.68156297011716,15.12779107752563,11.471693255202336,X
169.64173960890048,66.15232836590383,40,male,29.426682503019936,33.31810796619482,50.6502387130342,12.555978068148608,13.139523328531514,A
185.64643655814007,45.755116637171454,25,female,27.253732129150514,31.06770692419429,48.431427166054846,14.659128333615264,13.255915914038097,A
143.80254895910255,79.94400229170711,35,male,2.0017987804965824,59.82990908057145,89.24091724654019,15.932994743689825,9.117099030967685,X
178.21902504375223,57.593651252580315,29,female,0.2476066399073753,36.98185046746656,53.0648994396043,9.30892963310621,11.314195285248713,A
170.87047068238172,41.651271520103734,48,male,7.648101979037026,31.61491574725377,49.42180322741154,13.534221113135859,12.220913524226475,A
167.00992649534132,58.578272585511314,31,female,23.886849380884282,35.6962598728776,51.74805104301217,13.394348589600197,12.624716481756455,A
170.91760776535503,87.51139685951466,51,male,14.803109599771648,31.168735390453925,47.274749421035956,15.839643578866227,12.623281940943189,A
150.12431085399106,77.7533261317024,35,male,14.486625334775223,41.75432683851515,62.581824922365215,15.884805871622403,11.548898582887247,R
167.80328112162488,59.77021798388211,51,female,31.845127976266095,54.07205353353973,80.79094011561716,13.493428893793036,11.185051045459332,X
173.57112571511746,59.76113443522357,28,male,32.24026253274619,40.23733349273162,59.38204763872142,9.948918335857554,12.588279777364148,R
184.77894044741515,60.17547423173926,58,male,32.730309505929085,43.325502206351,66.22855087035742,14.388446705044792,12.303965254661355,R
164.81729781726352,96.15121975341262,29,male,11.299610754540982,50.267603207023164,68.23727959555973,8.856233073688305,10.538220217024733,X
161.91506397106812,70.7290317834733,66,male,24.878009258613424,45.266822102096405,70.17317416987869,14.245594433373029,11.71721825272103,S
164.98242956415464,71.45062470786604,32,male,9.778794525877307,55.84337058063973,81.94004032217153,15.28156899315757,9.904602668229893,X
179.15402117702075,80.45425181047763,48,male,6.861953990680192,55.9810702513727,84.78751919656034,11.062667158147482,9.744990674396739,X
173.28751109659686,68.5818373853977,66,female,6.646768464505292,30.29732086473461,46.156032532971764,13.045082359864644,12.302606336751804,A
164.7023979623296,61.11436781268945,46,female,12.315874351089384,53.341389194495974,82.56203855578559,11.44114185677461,10.281654798104872,X
175.13267433113356,62.05475226372533,43,female,15.478474312073581,43.82200800725022,66.12851028195146,11.502120439905028,11.391722914878658,R
170.9707754934804,63.92598110878904,35,male,29.91417015798246,59.665216239109895,87.83960599739676,10.48296711286496,10.529186883988135,X
179.68644990532889,64.44166645235238,49,female,4.316079365017636,44.496962276263055,63.53593343857265,14.097036963602598,10.766107740624577,R
162.97946906122647,75.9144431545547,39,male,26.45733050621619,59.606878361648924,88.71271123272744,15.489412513332041,10.362178689145917,X
166.72337853402232,65.77918828710949,55,male,19.132376910814994,52.637080836172096,75.03927039649213,15.526006873875689,10.692910761923539,X
166.0789184686784,75.98960115823368,34,male,10.36603233633573,37.45814653839919,54.930248394977276,9.39825027899947,11.772486962976869,A
155.36485051867882,63.78925129837126,40,male,17.741505043181686,46.15184937860873,68.64251282725267,14.997949197252527,11.271890314298211,S
172.96120277064577,66.17952785474137,41,female,10.797914511972815,59.76406918435748,88.26627182047837,13.899451531416977,9.563488807162893,X
172.61055272179888,35.026989732018386,67,male,21.458950388579016,55.72591823255771,83.67242466356639,10.022699205522315,10.50035569617318,X
170.05113456642462,78.74491512053723,25,female,15.618381222788791,32.92100681373663,48.90930219876654,8.538276903372116,12.488818379765776,A
167.65412866624854,70.19732713846989,58,male,5.918599046839635,51.19115990429988,76.13136677379227,10.143978135075024,10.176813961911995,X
155.84629257949587,79.97015164789478,23,female,4.1969906840050815,40.36738757612439,55.702780130111975,15.297665894252205,11.173110776587814,R
165.79354677234642,21.556169327094658,22,female,19.681044554596685,30.209467856410445,42.72479142324457,13.065429399166177,12.96310544208879,A
166.5728548347323,96.32562057171091,61,female,32.48686919829972,42.104429070809985,64.44195706992473,13.768437287182975,12.413900552833987,R
161.9772273077838,62.90615557767239,46,female,12.38247671607668,37.04263265174914,57.1724615235186,10.057218808872767,11.91486057062892,A
168.38714288333992,81.62274225106275,45,female,26.388003860014436,54.56607811561415,78.17156373746323,13.755105244598562,10.862792381439306,X
174.04050856814538,49.401411093117034,28,female,23.71180877783161,40.11991826537297,58.550441035591184,8.22497205022339,12.173598612354283,R
188.8618590121053,74.19160857593855,18,male,33.53597691514132,54.82571081861451,84.38249696312002,11.00257076618411,11.194227763895615,X
171.7457781283184,49.198766552395156,60,female,29.55531662276907,30.01793816504386,43.59082962075549,13.01402678833865,13.475972014634069,A
172.57550390722764,55.64346558956292,36,male,20.39778932059667,39.23457450078357,58.628880176925136,9.168772524330562,12.096432015951475,A
169.25554084233832,93.71047030800179,26,female,23.653097936427862,37.23495642923286,58.736045301881106,14.584028595575479,12.459159253898108,A
150.8122878470096,62.1397639885498,44,male,32.34191279702526,37.00702083205833,54.78737662520071,9.880250390495348,12.91639355664543,A
169.73486124550783,68.26149309769585,51,female,14.382676245129652,32.045598592963884,47.0589590690716,13.21824890254757,12.514573952960093,A
170.60230209941025,78.05101596033131,61,female,11.764609410879984,35.61372811231505,53.10651878728732,11.241577140602637,12.026857659312494,A
194.63242112485287,72.43522831958907,21,male,0.3891990108670682,46.666487096568595,73.70655224065254,12.768348763821177,10.352811240886494,S
168.07639035218878,67.25628357715365,53,female,29.75583867089271,38.740832185132334,59.00365195027746,8.859604421031264,12.613708715031402,A
173.01547342333612,70.47441503699338,35,female,28.835305214521135,42.52184346987444,63.8209284603712,8.135302399372858,12.189580913738613,R
169.65288230294757,101.05123377857413,32,female,3.76036265160545,41.306006410415655,60.91028970426032,15.27651541904241,11.057417491538706,R
158.31321962380468,64.13571804449622,68,male,20.766865720777208,56.27714774999684,85.4933554813575,10.157040070137462,10.410628511039175,X
181.4282281451502,68.01648570072452,30,female,16.703341134007946,57.15896997031547,87.0578544953348,14.557416022243672,10.119270059668851,X
177.51933032686773,80.75981594011418,36,male,4.273527438328013,44.7887091496758,65.03670670556276,15.994802403777602,10.734805456948822,R
177.91031947043047,81.58288899436975,66,female,35.300456174186046,39.904678509468134,61.230274148094516,9.69145006399129,12.774554957762488,A
160.9061254520526,82.8054545834057,23,female,7.729051948680796,33.204021120070905,49.5037271068595,10.121365929466844,12.066050485426949,A
184.027943109361,74.58095333043777,65,male,2.4204304832602013,58.602086381462854,87.9527268414515,13.302878301077325,9.260812886016724,X
155.9814893720772,47.854926309042746,29,female,21.414505662068745,31.806808347008925,45.94163451453675,15.72358907680497,12.890044448402545,A
175.8685709380027,89.50147298451644,68,female,26.599200376789177,38.92950832704841,57.5942984349148,15.326514785525951,12.437009186134619,A
191.90455625809977,47.804819104719684,54,male,1.1679640576987307,38.94198603510013,56.35269452220454,12.023004160524678,11.164199599374923,A
160.09463674869312,69.5395319785855,34,female,23.7138349941728,39.612038584206445,57.261621536077065,14.360882260213797,12.224487891287996,A
164.33702270397228,53.68586224970963,40,male,19.16250753425236,34.92860529817228,53.14708838811198,9.085966824799208,12.465264846895389,A
170.9965136508764,64.0379248011051,43,male,3.717540319501743,53.49484292771092,79.53203126068016,15.819505473632098,9.836392723203996,X
164.96524345883802,69.9314361545522,46,male,6.210859570069035,33.67493585897968,47.913128448744686,15.714825872287893,11.943049392605484,A
154.49336568933867,69.8203582317541,50,female,20.4470747033789,49.04719977459489,77.92490495686907,9.309831663033368,11.117633757709456,S
170.68562974806028,71.32881131352927,44,male,10.668874086478382,33.715380801174526,48.32376112312992,10.395384998424852,12.161905624206465,A
159.37696286273896,89.20566903587971,42,male,33.779366231447376,32.1160691277887,50.35830961372171,8.801239980054135,13.4773613987935,A
174.73592430635182,71.8030145227097,27,female,29.474648261425827,57.282885110576295,82.97140038262083,10.173740791185438,10.745443902013662,X
160.80575765766196,61.33765047064027,64,male,35.40841943449187,35.70386298956117,54.46879915467735,14.527646315321654,13.200034672768476,A
185.4993440501754,79.46130752432536,40,female,9.348150202214903,54.63750463679113,81.4551362179493,11.026524857322077,10.003657046431632,X
162.16746707663762,82.8420573338696,38,female,34.910050780727175,46.33892613321407,68.2502757371043,8.707175737174067,12.111609925714951,S
166.77938483794324,46.58588277294511,38,female,15.524419312496082,32.335695588263086,48.897028029926034,10.737804198231236,12.542651406798495,A
178.1351721736967,73.96100104774787,60,female,12.510676631295166,58.66344574314202,88.1196883273717,15.85106667393024,9.759189257250558,X
157.69135683566046,75.51759113466348,30,male,1.8125829708967167,37.40883500975678,54.48832214727108,13.037468762073622,11.349745647569158,A
172.2745993460413,60.53654744960012,54,male,1.8995492829456944,55.78936036057819,81.96856277929328,11.329287571249262,9.516041428089466,X
183.07142754282427,85.6356021996743,50,male,24.91240521407957,35.06430017353693,49.44862183631659,9.332308107978161,12.739190243350285,A
153.92516765438774,62.7491661945121,41,male,16.485443799625003,55.61828646425559,84.03855846509748,15.889414378269558,10.262443543555692,X
171.84633858532305,66.88364680207313,61,male,8.154778537299805,30.39686438715882,43.08768692653822,14.566792074105031,12.368052488149107,A
172.59882794248423,62.40392263574196,28,female,22.102931027708376,45.35341369708442,68.038070458661,10.251818419607355,11.569805181676976,S
177.8182287177731,65.23368571372201,34,male,9.102892257004003,53.0832773826467,80.80987204221148,8.560549565769517,10.14681687458553,X
157.63049289121918,48.55587369657197,21,male,20.794743156399214,58.0438655247835,87.48190835082336,8.453004459020464,10.23535060534161,X
156.79543386915725,43.39923676108559,64,male,12.931514891376853,57.27606408619461,84.4678335332574,8.96302519604427,9.918969335949381,X
175.21941565616896,88.91757594837458,42,female,29.647880158025487,54.588746086429346,83.70074395234396,12.646148668915373,11.02351939925834,X
172.96984673233186,52.29557977522508,47,female,29.545061787604055,56.64574048983913,84.1526677785562,15.430107369643938,10.81267904039629,X
172.50492850345876,50.129114758155396,26,male,17.184614332406447,35.9765905751123,51.296564344658464,11.973947424047875,12.261571659109093,A
173.46448209496975,32.699148295944276,38,female,12.629487936060562,38.52552887135187,57.220838298121244,14.743563859649576,11.778921509667843,A
163.1997527842151,55.41557378465747,37,male,13.052152676127402,38.66905574763176,59.17717837741709,11.567092958878462,11.785702059043194,A
172.32253697161005,45.153653098887524,36,male,29.005722924055846,41.311617930050964,60.618598266256186,13.668668366142601,12.319124353197695,R
172.93072473298682,89.63022740204553,36,female,11.814461380714032,41.79962011155566,64.4557949972741,13.854981898292007,11.410761057880135,R
162.85648581973632,80.1472563401395,29,female,7.526137453446457,46.33665973964027,67.9643374790251,9.391709647226708,10.742640898708297,S
188.65774511144755,54.67774482233414,54,male,3.048780307511046,34.79639290099324,50.9261629641188,10.889728471806494,11.672799725276228,A
174.73832920911786,98.78653708016463,59,male,16.800952351838703,50.73739991357968,74.01394183866302,13.098417252304191,10.766307626233967,X
158.08696502797352,79.72648230487391,34,female,17.35675556111431,35.026996179135196,53.90791334251885,8.56557286547493,12.365138160142196,A
176.56553608633828,60.12752924737066,54,male,30.272713574504657,39.309254463136426,58.85739655452623,10.892321502103652,12.582710232411591,A
160.2531832977268,27.508914276896405,65,female,7.964593072058303,45.100353918184624,65.69100698178899,12.278395730249539,10.888194261784452,S
177.8708460374245,99.36413858886112,56,male,13.715685852062396,53.893216845704316,80.04740458399426,15.96979594435711,10.296462608032689,X
181.58595579007405,44.15641299854606,45,female,29.102606600172873,52.18407699716182,72.13381351994468,11.796268500979526,11.236722630292462,X
161.79317681648288,40.31901879564663,58,male,29.650449986963046,49.36603069231567,75.6049907654068,14.528454056914589,11.545919430116587,S
179.6337612924432,80.3385564801446,52,male,13.845998735235655,34.673197817405104,51.668303447111036,11.456538280532943,12.224980155021273,A
174.12780926936497,101.59628609508908,64,female,16.528464838320513,46.41136036846733,64.8045642506812,14.371125780957671,11.185287205069292,S
178.2206015999449,85.76409227765777,65,male,10.918292070574186,32.62339505399656,46.021729698346675,12.763318412960867,12.283575098129054,A
188.9679298265395,73.4586368007854,35,male,33.571975623095234,41.32089530389952,61.138154830734074,15.092763532019188,12.54650925076481,R
167.54611883997129,73.92131512497929,31,female,4.271175566696892,42.405495908698775,60.979902344838486,11.28754041880088,10.973009187464967,R
162.46263835642512,77.80123338170462,52,male,33.61497922805292,31.194343183372617,48.378213422431045,12.834435358571831,13.561314643065383,A
161.10485570374476,76.38392884680148,61,male,24.619192266072357,38.21964298409915,58.166610248131036,13.040149444950618,12.408995314893703,A
161.84189715034563,69.21787135954064,58,male,19.136597496722324,58.66948401799468,88.72329791402775,11.339063534403786,10.089881473036648,X
169.22898290585897,66.56301655927814,24,female,1.1757261882418515,58.608978234890685,82.70477348190661,9.154496349499851,9.197888485923023,X
173.41151974816643,64.06110308150717,58,female,17.1214629055923,40.56981162757618,59.80380061295048,8.748475255298684,11.799091982521997,R
172.76690799330018,53.690531166999854,30,female,14.678931780098363,31.293003268449723,45.54427200145647,8.133372404797065,12.604646262159946,A
178.27183249036023,60.78987384699839,35,male,5.803877231104412,35.37284817984545,51.151163361559,14.988274113961717,11.752909043570675,A
170.13001891877906,39.605647787069216,54,male,23.630745726023648,41.766533803006205,61.81945014218188,9.891799297909557,12.004883906000561,R
184.53534077157317,63.52490559807875,30,male,34.961432665258286,58.433390939076894,85.39760999444321,9.692053994254145,10.904732539355226,X
167.35343166762044,50.17113339273624,53,male,20.238797198322903,34.23597190611555,51.784399325073764,13.888283203408523,12.58834266930459,A
197.2016916658962,48.44616024176344,48,female,25.73111795198205,52.90547531004637,80.8913156737451,10.560128904699134,10.996008366594465,X
176.25667347765005,67.69841226730217,19,male,2.4642162923766042,33.26047618124076,51.251481748708485,12.048357539294692,11.797163196494754,A
161.42842443583717,85.880034295169,33,male,15.03601184941181,59.43772732173831,88.88076847918451,9.30008852237965,9.808027860296761,X
159.29107501938887,78.7747490900347,26,male,4.188905465921851,41.44849497327405,66.17122185257809,15.677965771695753,11.064595775968687,R
174.82472415243186,41.442490945652345,26,female,22.060650079314374,53.25703616697168,82.16550447945853,14.8126512001379,10.777328887268549,X
167.7653721467415,50.15557795144494,55,male,33.785357695709564,40.27773248433395,60.21348231915582,14.910316983720026,12.661494636352083,R
177.14000494092093,79.11156781982324,28,male,23.823998368978987,48.83006631476426,72.28055505174336,11.25418998857604,11.308193286972523,S
174.73237624573545,50.26268909692536,39,male,2.764909739319175,35.7604825422011,56.316778138865494,14.098889709657382,11.562197232745849,A
169.27171087343126,61.63050275004463,50,male,12.767983379462983,34.38063057890888,53.58610723388878,9.151009243118242,12.200336111082262,A
161.53206281931594,73.25078148536828,53,male,19.823881659870654,58.14192418704394,84.39203187291746,8.068952020734242,10.177001664289138,X
154.85152775314134,50.47483317704547,62,female,14.51547922079708,57.529418337133,88.46577014415699,8.159783460624226,9.972832127326553,X
165.53485047932978,66.5806325921894,40,male,30.011184377106204,56.62406820638647,84.62735524013183,12.692813899236484,10.838152398216662,X
178.56398794323474,44.989617576226934,62,male,29.328156169559612,48.763003504997805,71.42268219630999,11.643159241983525,11.590107457978199,S
172.14093744130204,55.9794853407318,62,male,22.025916723715973,54.24804633648834,77.41365778625118,12.144122791268158,10.676491202536964,X
157.54261221288013,69.79672901213806,51,male,13.444486024777389,32.071108107341246,47.568829771616265,8.059705123337755,12.465113490504745,A
171.73180925851182,41.105093997024966,26,male,9.192109455476789,40.04367125672037,60.04105171464071,11.381492957259406,11.455238347101803,R
173.85317379728838,71.60712106940599,41,male,3.8114754556726553,39.411093742714684,62.29129592229246,13.744545289606886,11.249464398512165,A
161.16142563798866,64.70543301609978,25,male,12.776316605515945,49.0693596585784,75.51850710336497,11.541549615739488,10.731879864417957,S
171.5372510594553,73.28734931625722,24,male,14.874210619477903,40.67873320411921,59.85232636342675,13.857753650497777,11.675837210561973,R
170.58208718446,68.35871201096992,53,male,24.32962530374665,34.455203449310424,52.46148996240511,9.864151715174678,12.77096092025629,A
158.57029702169376,85.46210644960766,35,male,23.693753674712646,47.89401226240631,73.4935172389551,14.505136035853804,11.395286457495,S
173.57787360348283,66.87836753971861,20,female,2.52389302708525,54.43151762007244,81.81919120614309,12.707449923627617,9.68304288934702,X
175.60784526368235,58.558916883121206,45,female,14.22933535552168,41.4637048337992,61.02124893263639,9.686104795439249,11.565096284396164,R
180.83051243175277,66.83446254548426,23,female,6.544039219825029,33.96806145295445,49.887747266944785,9.893763806830663,11.930395815695807,A
180.53802052034902,73.14947043554582,61,female,5.645257391405005,35.900645919384694,54.62191501999095,13.024243716556295,11.69219827763178,A
156.2233063204291,65.73290105488556,61,male,29.782877390540854,37.12449915508152,56.51270986367238,14.639516745699547,12.77669395401889,A
160.62174960084877,65.60887536805824,38,female,1.508947801785271,38.996927789836086,57.909482453227035,11.325022256233241,11.175754611105654,A
175.1503526720866,54.47012468289867,45,female,15.090583532476368,49.283852115189276,68.68747376267723,10.066403433020739,10.82614396510489,S
175.13785950912208,55.05648623673578,57,male,6.055331607594654,48.02836453613157,69.46150134961478,14.936092855284803,10.499930126766575,S
175.15047686306048,43.96092092300459,18,female,31.655887764425064,50.882395847011175,77.56297161374098,13.354146334006678,11.494554803520135,X
208.52731490654722,91.24365114780409,53,female,20.053458477901266,40.8750595359454,57.050913309206344,11.584683898264611,11.915166970300524,R
175.70890510693167,46.34205146913072,38,male,8.329702909566528,54.71992955639935,84.44825636733346,11.903201562234415,9.94449218983839,X
181.355656401806,54.60642203306139,60,male,18.087382337989553,36.12262983467281,56.25625927428622,9.63405174349117,12.292106133432197,A
179.540017634932,54.22389101646204,52,male,26.33350894931217,44.07122242554462,66.18902640218334,13.014421040518751,11.909553204911148,R
176.513912513058,78.42386565416662,30,female,34.492248321099616,54.02816164624291,82.23810453782158,10.86994008434311,11.32179625143069,X
166.84730755359655,60.57575482561958,66,female,7.936056152835082,35.404759431978576,54.164688504685635,15.965161413394794,11.856326864443895,A
177.58969220493267,83.716131090106,27,male,31.902543796656424,33.29589341222349,49.710093861602815,11.841468122095103,13.265537848610473,A
162.2717478546243,54.897640636341976,61,male,33.63494811002965,56.51051903063969,82.0180003107824,11.887084849516906,11.030695502437514,X
167.63181393259993,69.18491243335703,64,female,32.99113960315439,40.28788988277588,62.36638077428719,12.526814299285375,12.62076799188013,R
165.14636452170896,52.46979420110364,27,male,22.874916847028754,50.51610374727096,78.5886156436737,15.334048024949974,11.092135467624342,X
170.81874139386323,97.17723691660083,63,female,22.673543559649477,30.760458127918156,43.72350614339255,14.406544798878002,13.057631365190659,A
193.1465856667351,47.18602371455731,30,male,14.51558279461762,50.70140665228349,73.22959996808584,11.60904055838273,10.655638474502531,X
151.32734807408252,69.64731065340541,54,male,27.086323762936363,39.483039346409115,58.95096521009899,13.749594127782368,12.406012253505907,A
176.86260190374514,74.50665321398148,55,female,19.12658466063355,31.672225607623254,46.255889220161976,12.689883990246093,12.789106672269352,A
153.87284128810347,71.20698646177247,41,male,24.387770564218602,48.29438284644351,72.73147275007618,11.938936389609992,11.38995024356658,S
